datetime,weekaheadforecast,mostrecentforecast,mostrecentconfidence10,dayahead11hforecast,measured,loadfactor,monitoredcapacity,dayahead11hconfidence10,weekaheadconfidence10,dayaheadforecast,dayaheadconfidence10,dayaheadconfidence90,weekaheadconfidence90,dayahead11hconfidence90,mostrecentconfidence90
2024-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:00:00+00:00,0.163,0.29375,0.18175,0.50725,0.03675,0.00425,851.689,0.145,0.137,0.54125,0.185,1.0390000000000001,0.388,0.8725,0.72075
2024-01-01 08:00:00+00:00,4.93125,9.724,5.9105,28.73725,6.2245,0.73125,851.689,4.1842500000000005,4.026,22.89,6.19125,41.463,12.01825,55.5735,27.743250000000003
2024-01-01 09:00:00+00:00,13.05475,33.05875,8.742750000000001,87.92375,29.44675,3.45725,851.689,14.4985,10.8945,72.982,19.670749999999998,117.21125,34.3695,169.579,65.30225
2024-01-01 10:00:00+00:00,19.40125,49.14225,15.6415,117.03,64.46675,7.56925,851.689,27.094,13.89775,148.2295,29.33,248.6605,53.41275,230.663,94.2385
2024-01-01 11:00:00+00:00,22.4145,67.18025,40.31975,123.70175,80.417,9.44225,851.689,29.57675,14.6555,178.31625,26.24525,290.43399999999997,62.48375,214.2785,163.7745
2024-01-01 12:00:00+00:00,21.46975,68.14825,47.05775,105.05375,74.02924999999999,8.692,851.689,26.3515,16.33125,128.98250000000002,25.51125,196.50825,57.3485,168.51125000000002,132.9095
2024-01-01 13:00:00+00:00,16.07425,48.560249999999996,34.65025,64.297,49.67575,5.8325,851.689,15.31625,13.464500000000001,67.03725,15.465250000000001,93.19,40.0015,119.6805,81.38325
2024-01-01 14:00:00+00:00,7.9915,24.58775,10.9675,30.211750000000002,27.84425,3.2695,851.689,5.87525,6.5815,29.71425,5.93675,46.31225,17.93625,60.633250000000004,39.2375
2024-01-01 15:00:00+00:00,1.13025,4.1515,2.52225,3.2535000000000003,3.0347500000000003,0.3565,851.689,0.8099999999999999,0.9347500000000001,3.255,0.8252499999999999,5.04275,2.31375,6.86475,6.1095
2024-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 07:00:00+00:00,0.47075,0.094,0.02775,0.1295,0.00125,0.00025,851.689,0.0315,0.12225,0.09625,0.033,0.14425,0.5802499999999999,0.213,0.15325
2024-01-02 08:00:00+00:00,16.43425,3.0315000000000003,0.8605,3.9755000000000003,3.7949999999999995,0.4455,851.689,0.962,3.72825,2.846,0.85725,4.191,22.966250000000002,6.5425,4.882
2024-01-02 09:00:00+00:00,49.0195,10.007249999999999,4.34825,10.493500000000001,16.338749999999997,1.9184999999999999,851.689,2.6425,10.82175,7.44725,2.27,11.33525,66.9725,17.48275,15.228
2024-01-02 10:00:00+00:00,77.48825,21.7435,14.3385,12.17425,19.19675,2.254,851.689,4.038,19.19175,10.24225,2.82875,15.88925,99.63374999999999,18.11825,25.78925
2024-01-02 11:00:00+00:00,89.00874999999999,17.027,9.4225,11.27,13.57225,1.59375,851.689,3.14175,21.50025,10.364,2.52425,16.7895,115.39975,16.803,20.83675
2024-01-02 12:00:00+00:00,83.58975,13.458,7.35975,10.71875,9.394,1.103,851.689,2.35225,19.5545,9.215250000000001,2.97375,14.555250000000001,108.1695,15.57725,17.919249999999998
2024-01-02 13:00:00+00:00,60.7385,6.44125,2.1654999999999998,7.558,14.189,1.666,851.689,2.06875,13.026250000000001,7.322,2.44,12.098749999999999,80.55675,10.77275,10.5785
2024-01-02 14:00:00+00:00,28.149,7.64175,5.17875,3.7512499999999998,5.403,0.63425,851.689,1.071,5.7692499999999995,3.78675,1.246,5.928,39.17125,4.88975,9.519
2024-01-02 15:00:00+00:00,3.55025,0.95525,0.5265,0.5765,0.06475,0.0075,851.689,0.152,0.7955,0.5985,0.19125,0.8935,4.52675,0.731,1.271
2024-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 07:00:00+00:00,0.6695,0.3795,0.07725,0.26975,0.06175,0.00725,851.689,0.08600000000000001,0.13025,0.27575,0.059000000000000004,0.553,0.78175,0.5407500000000001,0.63825
2024-01-03 08:00:00+00:00,33.8545,13.72575,2.3427499999999997,9.01475,19.90025,2.3365,851.689,2.60375,4.0344999999999995,9.963000000000001,1.8202500000000001,21.0395,40.3865,19.1915,28.211
2024-01-03 09:00:00+00:00,97.26425,44.687,13.94375,24.50025,35.32175,4.14725,851.689,7.5745,12.336,27.7175,5.30725,54.7455,114.54650000000001,46.91825,76.06025
2024-01-03 10:00:00+00:00,151.19975,40.95,7.4335,36.79775,62.1155,7.2932500000000005,851.689,12.9835,24.92275,36.79075,9.285,64.87725,176.20275,64.75175,56.02
2024-01-03 11:00:00+00:00,177.63375,55.23925,24.3265,40.892250000000004,72.39275,8.49975,851.689,15.65925,24.3845,39.04675,11.838000000000001,68.7305,207.47675,76.80125,84.87700000000001
2024-01-03 12:00:00+00:00,168.25575,50.7095,29.55975,33.20825,63.44475,7.44925,851.689,14.867750000000001,25.74575,34.541,10.876249999999999,51.88575,196.0385,54.9205,69.21124999999999
2024-01-03 13:00:00+00:00,123.34174999999999,39.5265,29.47175,31.858,46.47875,5.45725,851.689,10.13,21.7305,28.063499999999998,7.3055,55.30525,143.7815,90.85425000000001,59.05125
2024-01-03 14:00:00+00:00,59.584500000000006,21.35925,16.049,18.70975,28.7705,3.378,851.689,4.54375,10.16975,14.95625,3.279,34.83925,70.1505,68.01575,32.21175
2024-01-03 15:00:00+00:00,6.80975,4.2402500000000005,3.4405,3.169,2.609,0.30625,851.689,0.64775,1.44025,2.31075,0.46675,5.76125,7.957,13.24675,5.76625
2024-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.00025,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 07:00:00+00:00,0.55125,0.3165,0.13975,0.35124999999999995,0.024,0.00275,851.689,0.15925,0.1765,0.28575,0.15725,0.4975,0.58775,0.627,0.60175
2024-01-04 08:00:00+00:00,19.47,11.47175,4.368,12.193750000000001,10.0175,1.1760000000000002,851.689,4.7905,5.3075,9.162,4.7405,15.09225,21.13875,20.488,25.04125
2024-01-04 09:00:00+00:00,58.244,32.912,12.1345,37.80525,30.63925,3.5975,851.689,14.96275,14.54275,27.02775,13.418,43.96125,64.118,60.86475,64.355
2024-01-04 10:00:00+00:00,88.75425,55.48675,20.249,72.7355,57.536500000000004,6.7555,851.689,37.429,23.055,43.19625,20.963250000000002,67.25,98.03450000000001,130.77875,131.481
2024-01-04 11:00:00+00:00,104.66975000000001,72.559,30.38225,97.92925,96.3815,11.3165,851.689,63.37375,27.50525,65.53425,31.97625,92.37125,115.51875,146.4705,168.5695
2024-01-04 12:00:00+00:00,97.1355,106.16024999999999,62.16575,106.501,118.336,13.8945,851.689,66.71025,24.045,83.751,44.40225,116.31275,107.39275,149.9135,256.29275
2024-01-04 13:00:00+00:00,70.23825,107.65625,70.14625,89.83825,107.249,12.592500000000001,851.689,51.1875,16.50275,94.499,39.45425,137.67775,78.22874999999999,135.348,165.17525
2024-01-04 14:00:00+00:00,33.095749999999995,59.156,33.916,47.749249999999996,63.18375,7.41875,851.689,26.28825,7.8225,54.5085,19.99025,92.838,36.937,78.57075,97.088
2024-01-04 15:00:00+00:00,4.345,8.5715,4.5649999999999995,6.233,3.91425,0.45975000000000005,851.689,3.8575,1.22525,7.617500000000001,3.027,17.12875,4.7955,11.211500000000001,16.9855
2024-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 07:00:00+00:00,0.4515,0.36074999999999996,0.25575,0.24525,0.22875,0.02675,851.689,0.15025,0.29000000000000004,0.27875,0.16275,0.507,1.28025,1.67875,0.62575
2024-01-05 08:00:00+00:00,13.454,10.93125,7.633750000000001,7.298,24.844,2.9172499999999997,851.689,4.003,8.1735,8.23175,4.7620000000000005,19.13025,66.36825,63.90775,20.7885
2024-01-05 09:00:00+00:00,37.83825,50.81375,38.5715,19.81375,66.53525,7.812,851.689,11.378,23.93075,21.40125,13.0425,55.06175,154.35325,130.37525,87.69725
2024-01-05 10:00:00+00:00,60.86024999999999,88.17475,73.69,31.3985,75.63550000000001,8.880749999999999,851.689,21.0135,41.54625,30.153750000000002,20.0885,76.7495,217.3985,192.38925,129.7875
2024-01-05 11:00:00+00:00,70.9175,86.82050000000001,72.16,42.02525,51.4945,6.045999999999999,851.689,28.70325,45.551,33.82425,21.16975,90.01125,244.684,251.31025,122.28825
2024-01-05 12:00:00+00:00,66.46075,49.80475,25.20025,43.1995,37.286500000000004,4.378,851.689,27.326,40.51675,30.048000000000002,18.536,92.64775,226.08925,229.5615,94.07725
2024-01-05 13:00:00+00:00,49.359,29.05625,9.7555,33.6455,20.006,2.349,851.689,15.17625,30.74125,22.11375,14.994250000000001,79.701,173.2635,157.96675,51.396
2024-01-05 14:00:00+00:00,23.86225,9.41725,1.367,16.937,14.07525,1.65275,851.689,6.894,14.17425,11.42575,7.44325,43.45225,101.19775,82.462,18.556
2024-01-05 15:00:00+00:00,3.71525,2.025,0.80475,2.64475,2.6145,0.307,851.689,1.054,2.18325,1.88975,1.1775,4.6755,15.5415,14.37175,3.077
2024-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 07:00:00+00:00,0.3725,0.1955,0.1235,0.228,0.03525,0.00425,851.689,0.14100000000000001,0.317,0.19525,0.063,0.3215,0.91025,0.34175,0.26675
2024-01-06 08:00:00+00:00,10.661,5.60975,3.20525,6.5225,2.1262499999999998,0.2495,851.689,3.9604999999999997,8.7965,5.661,1.814,11.6085,38.616749999999996,12.02675,7.818
2024-01-06 09:00:00+00:00,29.0205,12.22175,6.30875,17.119,7.929,0.93075,851.689,10.87975,23.464,15.25375,4.983750000000001,34.96125,103.34,35.15675,18.305999999999997
2024-01-06 10:00:00+00:00,43.1375,14.34,7.45775,24.57325,18.472,2.169,851.689,16.74775,37.27875,24.64375,8.04575,52.22925,156.92125,51.135,24.99075
2024-01-06 11:00:00+00:00,51.947,21.56475,14.05325,27.03725,25.008,2.93625,851.689,20.342,44.7575,28.43925,9.89,59.4255,184.80225000000002,59.09925,34.3505
2024-01-06 12:00:00+00:00,51.32075,23.357,16.3775,23.223,22.171,2.60325,851.689,18.1925,42.30475,24.005,9.099,57.66525,169.95575000000002,57.695750000000004,34.1385
2024-01-06 13:00:00+00:00,38.04725,15.08475,10.6695,15.11625,11.173,1.312,851.689,11.86225,31.302500000000002,15.890749999999999,6.20075,47.037,122.96975,46.7595,24.4105
2024-01-06 14:00:00+00:00,18.8355,5.36475,3.0172499999999998,7.8175,2.66075,0.3125,851.689,5.9435,15.79725,8.15075,2.85625,23.716250000000002,61.595749999999995,23.35775,8.557
2024-01-06 15:00:00+00:00,3.13375,0.5507500000000001,0.1345,1.3525,0.09275,0.01075,851.689,0.9805,2.7110000000000003,1.413,0.453,2.7745,8.84175,2.7135,0.98825
2024-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.00025,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 07:00:00+00:00,0.9307500000000001,0.2295,0.15925,0.2665,0.001,0.0,851.689,0.16775,0.47875,0.23399999999999999,0.13575,0.5984999999999999,2.28275,0.605,0.38025
2024-01-07 08:00:00+00:00,33.122749999999996,6.22225,4.11775,7.35325,0.33575,0.0395,851.689,4.4334999999999996,14.654,6.35725,3.5655,16.037,89.38175,16.302500000000002,9.89275
2024-01-07 09:00:00+00:00,94.84575,10.62025,5.029999999999999,19.888,3.47025,0.4075,851.689,11.554,43.727000000000004,16.836750000000002,9.5125,40.1525,244.2715,40.8725,19.66275
2024-01-07 10:00:00+00:00,144.2955,14.1205,7.5535,30.958750000000002,9.6565,1.13375,851.689,18.18275,66.44125,25.8055,17.25775,58.58125,357.80674999999997,58.74225,26.3165
2024-01-07 11:00:00+00:00,166.71025,15.7365,8.038,37.49125,9.9355,1.16625,851.689,22.277749999999997,76.48075,31.7785,23.54825,65.6065,395.3355,67.39825,30.52375
2024-01-07 12:00:00+00:00,155.6645,12.1195,5.5285,37.31425,10.221,1.20025,851.689,24.581,71.4085,32.78975,25.367,60.72375,362.22275,66.76975,22.895249999999997
2024-01-07 13:00:00+00:00,115.43025,8.2355,4.31275,35.811,9.13025,1.072,851.689,19.00925,53.57975,26.2795,20.483249999999998,47.593999999999994,271.975,84.5165,15.93575
2024-01-07 14:00:00+00:00,56.911500000000004,5.0705,2.96175,20.0895,4.698,0.55175,851.689,9.75425,26.211750000000002,13.596,9.95025,26.939500000000002,135.37425000000002,54.125,8.393749999999999
2024-01-07 15:00:00+00:00,8.25,0.96175,0.56275,3.51075,0.486,0.057,851.689,1.64575,4.13425,2.40225,1.64375,4.67925,19.313,9.2065,1.50525
2024-01-07 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,851.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
