name;date;variableId;value
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-26T01:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-26T00:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T23:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T22:00:00Z;114439;16.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T21:00:00Z;114439;123.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T20:00:00Z;114439;276.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T19:00:00Z;114439;433.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T18:00:00Z;114439;591.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T17:00:00Z;114439;729.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T16:00:00Z;114439;833.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T15:00:00Z;114439;891.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T14:00:00Z;114439;906.1
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T13:00:00Z;114439;873.3
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T12:00:00Z;114439;805.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T11:00:00Z;114439;691.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T10:00:00Z;114439;547.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T09:00:00Z;114439;388.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T08:00:00Z;114439;224
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T07:00:00Z;114439;77.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T06:00:00Z;114439;3.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T05:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T04:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T03:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T02:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T01:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-25T00:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T23:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T22:00:00Z;114439;15.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T21:00:00Z;114439;119.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T20:00:00Z;114439;274.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T19:00:00Z;114439;426.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T18:00:00Z;114439;530.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T17:00:00Z;114439;722.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T16:00:00Z;114439;695.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T15:00:00Z;114439;670.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T14:00:00Z;114439;834.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T13:00:00Z;114439;720.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T12:00:00Z;114439;764.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T11:00:00Z;114439;660.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T10:00:00Z;114439;539.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T09:00:00Z;114439;381.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T08:00:00Z;114439;217.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T07:00:00Z;114439;73.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T06:00:00Z;114439;3.3
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T05:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T04:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T03:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T02:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T01:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-24T00:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T23:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T22:00:00Z;114439;16.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T21:00:00Z;114439;121.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T20:00:00Z;114439;225.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T19:00:00Z;114439;447.3
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T18:00:00Z;114439;398.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T17:00:00Z;114439;555.3
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T16:00:00Z;114439;645.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T15:00:00Z;114439;794.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T14:00:00Z;114439;779.3
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T13:00:00Z;114439;787
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T12:00:00Z;114439;797.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T11:00:00Z;114439;710.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T10:00:00Z;114439;546.1
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T09:00:00Z;114439;395
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T08:00:00Z;114439;234.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T07:00:00Z;114439;71.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T06:00:00Z;114439;4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T05:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T04:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T03:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T02:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T01:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-23T00:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T23:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T22:00:00Z;114439;5.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T21:00:00Z;114439;53.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T20:00:00Z;114439;188.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T19:00:00Z;114439;191.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T18:00:00Z;114439;218.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T17:00:00Z;114439;248.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T16:00:00Z;114439;508.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T15:00:00Z;114439;576.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T14:00:00Z;114439;551
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T13:00:00Z;114439;518.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T12:00:00Z;114439;457.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T11:00:00Z;114439;266.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T10:00:00Z;114439;188.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T09:00:00Z;114439;109.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T08:00:00Z;114439;22.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T07:00:00Z;114439;20.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T06:00:00Z;114439;1.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T05:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T04:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T03:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T02:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T01:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-22T00:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T23:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T22:00:00Z;114439;7.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T21:00:00Z;114439;39.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T20:00:00Z;114439;30.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T19:00:00Z;114439;27.1
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T18:00:00Z;114439;44.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T17:00:00Z;114439;56.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T16:00:00Z;114439;93.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T15:00:00Z;114439;161.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T14:00:00Z;114439;230.3
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T13:00:00Z;114439;229.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T12:00:00Z;114439;337.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T11:00:00Z;114439;210.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T10:00:00Z;114439;141.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T09:00:00Z;114439;85.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T08:00:00Z;114439;48.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T07:00:00Z;114439;18.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T06:00:00Z;114439;1.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T05:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T04:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T03:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T02:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T01:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-21T00:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T23:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T22:00:00Z;114439;10
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T21:00:00Z;114439;48.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T20:00:00Z;114439;75.3
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T19:00:00Z;114439;248.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T18:00:00Z;114439;158
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T17:00:00Z;114439;181.1
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T16:00:00Z;114439;171.1
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T15:00:00Z;114439;181.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T14:00:00Z;114439;171.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T13:00:00Z;114439;76.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T12:00:00Z;114439;238.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T11:00:00Z;114439;405.3
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T10:00:00Z;114439;332.1
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T09:00:00Z;114439;211.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T08:00:00Z;114439;105.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T07:00:00Z;114439;53.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T06:00:00Z;114439;6.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T05:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T04:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T03:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T02:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T01:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-20T00:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T23:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T22:00:00Z;114439;17.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T21:00:00Z;114439;130.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T20:00:00Z;114439;300.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T19:00:00Z;114439;349.1
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T18:00:00Z;114439;496.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T17:00:00Z;114439;550.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T16:00:00Z;114439;584.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T15:00:00Z;114439;598.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T14:00:00Z;114439;466.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T13:00:00Z;114439;142
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T12:00:00Z;114439;268.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T11:00:00Z;114439;157.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T10:00:00Z;114439;180.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T09:00:00Z;114439;115.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T08:00:00Z;114439;55.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T07:00:00Z;114439;4.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T06:00:00Z;114439;1.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T05:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T04:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T03:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T02:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T01:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-19T00:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T23:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T22:00:00Z;114439;0.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T21:00:00Z;114439;6.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T20:00:00Z;114439;19.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T19:00:00Z;114439;24.1
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T18:00:00Z;114439;108
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T17:00:00Z;114439;135.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T16:00:00Z;114439;234.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T15:00:00Z;114439;439
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T14:00:00Z;114439;348.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T13:00:00Z;114439;160.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T12:00:00Z;114439;201.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T11:00:00Z;114439;277.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T10:00:00Z;114439;267.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T09:00:00Z;114439;171.3
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T08:00:00Z;114439;102.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T07:00:00Z;114439;44.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T06:00:00Z;114439;1.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T05:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T04:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T03:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T02:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T01:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-18T00:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T23:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T22:00:00Z;114439;7.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T21:00:00Z;114439;74.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T20:00:00Z;114439;129
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T19:00:00Z;114439;290.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T18:00:00Z;114439;333.1
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T17:00:00Z;114439;508.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T16:00:00Z;114439;554.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T15:00:00Z;114439;567.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T14:00:00Z;114439;440.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T13:00:00Z;114439;295.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T12:00:00Z;114439;325.1
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T11:00:00Z;114439;266.6
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T10:00:00Z;114439;246.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T09:00:00Z;114439;148.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T08:00:00Z;114439;90.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T07:00:00Z;114439;21.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T06:00:00Z;114439;1.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T05:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T04:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T03:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T02:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T01:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-17T00:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-16T23:00:00Z;114439;0
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-16T22:00:00Z;114439;5.2
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-16T21:00:00Z;114439;91.9
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-16T20:00:00Z;114439;201.5
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-16T19:00:00Z;114439;388.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-16T18:00:00Z;114439;267.7
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-16T17:00:00Z;114439;527
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-16T16:00:00Z;114439;463.4
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-16T15:00:00Z;114439;473.8
RMI - Shared Data (Royal Meteorological Institute) - RMI BIERSET - Solar irradiation;2024-06-16T14:00:00Z;114439;339.2
